	chrom	start	end	pi	theta	td
778	V	778001	788000	0.0041911375140466400	0.01272239569167510	-1.9601271824394600
779	V	779001	789000	0.00424394541054545	0.012907544901325200	-1.962157154589760
780	V	780001	790000	0.0045130429964984900	0.01378039117539020	-1.9667213162718500
781	V	781001	791000	0.004343274945618300	0.013502667360915000	-1.9835553327214000
782	V	782001	792000	0.0039043891197449800	0.01274884557876790	-2.0278974689559900
783	V	783001	793000	0.0036868871200928500	0.012325647385281900	-2.048303257606360
784	V	784001	794000	0.0036018956100007600	0.01154537571604190	-2.009860084047060
785	V	785001	795000	0.0035478636368446200	0.010857678651627000	-1.965816900071540
786	V	786001	796000	0.00319264486500095	0.009693883619540350	-1.956548831560260
787	V	787001	797000	0.003238516451484740	0.008821037345475320	-1.8448101503729000
788	V	788001	798000	0.0030572675204048900	0.007789491748853020	-1.7688108490074000
789	V	789001	799000	0.0030146357799345100	0.007313393781181190	-1.7102619798764300
790	V	790001	800000	0.0027761803714184000	0.006228948410373130	-1.6098187577340600
791	V	791001	801000	0.002817334931567620	0.006162823692640930	-1.576323474782860
792	V	792001	802000	0.003094221135229040	0.007220819176356110	-1.6625864323780900
793	V	793001	803000	0.0033825996153050500	0.007868841410131660	-1.6601277652837400
794	V	794001	804000	0.003409075616060830	0.008318489490710610	-1.7194545678066000
795	V	795001	805000	0.0034882691722621800	0.008794587458382440	-1.7587620259363900
796	V	796001	806000	0.003836162782388750	0.009548409240529510	-1.7450752081958800
797	V	797001	807000	0.004172274482139500	0.009971607434015580	-1.6970875873999200
798	V	798001	808000	0.004165736022362680	0.010169981587212200	-1.7230469116343300
799	V	799001	809000	0.0041860235461863900	0.010778328990348400	-1.785813687311310
800	V	800001	810000	0.00404628368523927	0.010751879103255500	-1.820938839968520
801	V	801001	811000	0.004185033001110230	0.010606404724244700	-1.767494148401900
802	V	802001	812000	0.004441200368872190	0.010751879103255500	-1.713697188340290
803	V	803001	813000	0.004382605248226780	0.011042827861277200	-1.7613084030339400
804	V	804001	814000	0.004338464089833220	0.011333776619298900	-1.8027674351714800
805	V	805001	815000	0.004381182327670230	0.011796649643424300	-1.8365665380845600
806	V	806001	816000	0.004261877211609900	0.012021473683713700	-1.886092712762740
807	V	807001	817000	0.003887940533551800	0.01270917074812860	-2.0288464440811800
808	V	808001	818000	0.004084284429538620	0.013039794336789600	-2.0078248551226500
809	V	809001	819000	0.004064826875185100	0.012867870070685900	-1.9998479083821400
810	V	810001	820000	0.00435525257817334	0.01371426645765800	-1.9956955350964900
811	V	811001	821000	0.004099707704065430	0.0133042932077184	-2.0228861153622200
812	V	812001	822000	0.0039188793359615	0.01270917074812860	-2.021730647562310
813	V	813001	823000	0.0039079567612513900	0.011307326732206000	-1.9113266031540800
814	V	814001	824000	0.003824302331148270	0.010579954837151800	-1.8641193950416100
815	V	815001	825000	0.003572882841529680	0.009733558450179660	-1.8465606010245700
816	V	816001	826000	0.003601810015315530	0.009495509466343750	-1.810455499848790
817	V	817001	827000	0.003565596317705430	0.008940061837393280	-1.7526195960226600
818	V	818001	828000	0.0034082422470646400	0.009019411498671920	-1.813852350881910
819	V	819001	829000	0.0033160357890287100	0.00888716206320752	-1.8274685054963800
820	V	820001	830000	0.0033954665159410300	0.008569763418092960	-1.7595806996320300
821	V	821001	831000	0.0035166890423855300	0.008794587458382440	-1.7493423519440200
822	V	822001	832000	0.0033326461955256100	0.008821037345475320	-1.8137038615553300
823	V	823001	833000	0.0031716664549292200	0.009601309014715270	-1.9535048535034600
824	V	824001	834000	0.0033336962380366400	0.010341905853315900	-1.9779790775529700
825	V	825001	835000	0.0033705875088845700	0.010659304498430400	-1.9963502172649200
826	V	826001	836000	0.0034756009617741600	0.010685754385523300	-1.9699801199063800
827	V	827001	837000	0.0032670194636636900	0.009998057321108460	-1.9645674410675100
828	V	828001	838000	0.003654457822210570	0.009707108563086790	-1.8190848089627200
829	V	829001	839000	0.003967866524045890	0.009826133055004740	-1.7395090920940500
830	V	830001	840000	0.0037674449471234400	0.009627758901808150	-1.775675676907750
831	V	831001	841000	0.004274514700906850	0.010275781135583700	-1.7045972932230600
832	V	832001	842000	0.004715739388923850	0.010262556192037300	-1.5775301983026300
833	V	833001	843000	0.0050491532204560500	0.009839357998551180	-1.4204705953958200
834	V	834001	844000	0.004978431278002120	0.009535184296983070	-1.3939899132006100
835	V	835001	845000	0.005167030246080080	0.00936326003087935	-1.3070707432351900
836	V	836001	846000	0.004750543724250050	0.008741687684196680	-1.3307843860238200
837	V	837001	847000	0.004833334679295210	0.008781362514836000	-1.310514002273940
838	V	838001	848000	0.004351416240744570	0.008463963869721450	-1.4158383679248000
839	V	839001	849000	0.003902346030668030	0.007763041861760140	-1.4479176077335300
840	V	840001	850000	0.0043609314464273600	0.007908516240770980	-1.306258970231910
841	V	841001	851000	0.004776180677618480	0.008622663192278720	-1.3000906360260100
842	V	842001	852000	0.004658952167192230	0.008688787910010920	-1.3517917354268200
843	V	843001	853000	0.004841870339585260	0.00942938474861155	-1.4190143620725200
844	V	844001	854000	0.005115273885872820	0.009588084071168830	-1.3608234929533400
845	V	845001	855000	0.005742183754295550	0.010593179780698200	-1.3368998774383700
846	V	846001	856000	0.006849451428757200	0.011598275490227700	-1.1961052315877500
847	V	847001	857000	0.006926273779626620	0.011571825603134800	-1.1727497573838700
848	V	848001	858000	0.006880383271649280	0.011347001562845300	-1.149763474031960
849	V	849001	859000	0.007408527686399850	0.011677625151506300	-1.0680178471456000
850	V	850001	860000	0.007113387193929560	0.011161852353195200	-1.059288933880090
851	V	851001	861000	0.0061941653709588100	0.00927068542605427	-0.9677832536341290
852	V	852001	862000	0.00645329971530238	0.00883426228902176	-0.7856499733567330
853	V	853001	863000	0.0062054881368758000	0.008067215563328260	-0.6721548680495660
854	V	854001	864000	0.005779589516705030	0.007974640958503180	-0.8016062015853790
855	V	855001	865000	0.005032424052598070	0.006771171095777160	-0.7465111504437700
856	V	856001	866000	0.004540225360634900	0.006414097620023280	-0.8487641132458960
857	V	857001	867000	0.005961236075719860	0.007683692200481500	-0.6525935220353980
858	V	858001	868000	0.00679943324164112	0.008503638700360770	-0.5839997173747320
859	V	859001	869000	0.006559252458625440	0.00826558971652485	-0.6014092831591000
860	V	860001	870000	0.0069338332391381600	0.008543313531000080	-0.5490015567837080
861	V	861001	871000	0.00890441662915304	0.009720333506633220	-0.24488760250730000
862	V	862001	872000	0.008971745426135360	0.010236106304944400	-0.3605097268466700
863	V	863001	873000	0.008648440625806510	0.010368355740408800	-0.4841955805753700
864	V	864001	874000	0.008710276559917050	0.010090631925933500	-0.3992130290038780
865	V	865001	875000	0.008757422597833570	0.010130306756572900	-0.3955094295926380
866	V	866001	876000	0.008180268503208640	0.009640983845354580	-0.4419947519123630
867	V	867001	877000	0.0072526610623573600	0.00942938474861155	-0.6733062607892130
868	V	868001	878000	0.00661113304094778	0.009561634184075950	-0.9001334244765960
869	V	869001	879000	0.0069605504627325000	0.010328680909769500	-0.9518202999205470
870	V	870001	880000	0.006316395355218920	0.01044770540168740	-1.1542923943751300
871	V	871001	881000	0.004521985166020170	0.01047415528878030	-1.6588748681323900
872	V	872001	882000	0.004005488915539930	0.010302231022676600	-1.7839676303339000
873	V	873001	883000	0.004238369789292080	0.010791553933894800	-1.77305648506686
874	V	874001	884000	0.004527038196307060	0.01112217752255580	-1.73174291929423
875	V	875001	885000	0.004502896870953580	0.01206114851435310	-1.8311492771769900
876	V	876001	886000	0.004751293199526120	0.01265627097394290	-1.8256635731120400
877	V	877001	887000	0.004228324846480020	0.012047923570806600	-1.8965320462135100
878	V	878001	888000	0.0042081219671496100	0.011915674135342200	-1.8899657725344200
879	V	879001	889000	0.003982390908243290	0.0120743734578995	-1.958323970639150
880	V	880001	890000	0.004600944001533190	0.012841420183593000	-1.8758776841339700
881	V	881001	891000	0.004420942217484000	0.012206622893363900	-1.8639157706189400
882	V	882001	892000	0.004348742112890160	0.011981798853074400	-1.8614379189807300
883	V	883001	893000	0.004220293866436560	0.011955348965981500	-1.8904572607346500
884	V	884001	894000	0.004087835040395720	0.011981798853074400	-1.9250641089335300
885	V	885001	895000	0.004236895716493010	0.011095727635463000	-1.8052453768721700
886	V	886001	896000	0.004131035626971090	0.010751879103255500	-1.7979240153568900
887	V	887001	897000	0.004233659829729520	0.010950253256452100	-1.791123091727290
888	V	888001	898000	0.004262291993423220	0.01051383011941960	-1.7357839056226900
889	V	889001	899000	0.004046707557675840	0.010143531700119300	-1.75414083910615
890	V	890001	900000	0.0036514260621836200	0.009786458224365420	-1.8290151254946900
891	V	891001	901000	0.003479441627872240	0.009548409240529510	-1.8540525164313400
892	V	892001	902000	0.0035346063531869400	0.00991870765982982	-1.8780953243492600
893	V	893001	903000	0.0035964115494506500	0.010222881361397900	-1.891843772686050
894	V	894001	904000	0.0035985698415594700	0.010408030571048100	-1.9097676769071600
895	V	895001	905000	0.003375254228458980	0.010249331248490800	-1.9575097595674600
896	V	896001	906000	0.00358074909018532	0.010659304498430400	-1.9387878068856600
897	V	897001	907000	0.0035243926013173400	0.010037732151747800	-1.8935739721279100
898	V	898001	908000	0.003394407000358180	0.00993193260337626	-1.920689744690210
899	V	899001	909000	0.0033753722332604200	0.009601309014715270	-1.8916133528552600
900	V	900001	910000	0.0034780712318932100	0.009376484974425790	-1.8347093484068400
901	V	901001	911000	0.0037087389599617600	0.009654208788901030	-1.796582912212990
902	V	902001	912000	0.003635589889365240	0.009826133055004740	-1.838172787926750
903	V	903001	913000	0.003553559918693170	0.008966511724486160	-1.7600090353774800
904	V	904001	914000	0.0039349824028195600	0.008569763418092960	-1.576111957955930
905	V	905001	915000	0.004036467157331720	0.008662338022918040	-1.5564240488357100
906	V	906001	916000	0.003921477791463030	0.008027540732688940	-1.4897004910969300
907	V	907001	917000	0.004203989625972020	0.008940061837393280	-1.5444387791695000
908	V	908001	918000	0.00443873573532791	0.009442609692157990	-1.5456535101074300
909	V	909001	919000	0.004280484145619630	0.009257460482507830	-1.5678286675745600
910	V	910001	920000	0.003912505925870140	0.008649113079371600	-1.5960969813825600
911	V	911001	921000	0.003697706359635660	0.008675562966464480	-1.672323611563480
912	V	912001	922000	0.003930765997384430	0.008384614208442810	-1.5477130228566400
913	V	913001	923000	0.003986058265063150	0.008397839151989250	-1.5307030476416000
914	V	914001	924000	0.0037062793467602700	0.008318489490710610	-1.6153630559951700
915	V	915001	925000	0.003451379043271660	0.007987865902049610	-1.6539543718475200
916	V	916001	926000	0.003567211046378790	0.008014315789142500	-1.6160683537789200
917	V	917001	927000	0.003504474078680210	0.007551442765017100	-1.5598623659954000
918	V	918001	928000	0.00317789459978828	0.006863745700602240	-1.5613793829018200
919	V	919001	929000	0.003258533672336850	0.0068372958135093600	-1.5218120402895800
920	V	920001	930000	0.003309305949513020	0.006705046378044960	-1.4721313451301800
921	V	921001	931000	0.003542506917088220	0.006480222337755480	-1.3172153127823700
922	V	922001	932000	0.003412044565785990	0.006189273579733810	-1.3030503444562600
923	V	923001	933000	0.0031889472038393000	0.005713175612061980	-1.2816844758736200
924	V	924001	934000	0.0031755469762151300	0.005620601007236900	-1.261646155840170
925	V	925001	935000	0.0034863679762900000	0.005937999652351450	-1.1983149303349400
926	V	926001	936000	0.0033409178187897200	0.005951224595897890	-1.2730746970867800
927	V	927001	937000	0.0033065532574236100	0.006162823692640930	-1.3458141571866600
928	V	928001	938000	0.0033920272233587900	0.00659924682967344	-1.4124283309957900
929	V	929001	939000	0.003549343960635540	0.007366293555366950	-1.5077858354079500
930	V	930001	940000	0.003877241811382710	0.008397839151989250	-1.5684577960190200
931	V	931001	941000	0.0036890365774768200	0.008821037345475320	-1.6959304386512400
932	V	932001	942000	0.0036153806811425000	0.009588084071168830	-1.817156273769310
933	V	933001	943000	0.003957197893608650	0.010275781135583700	-1.794727830952440
934	V	934001	944000	0.0038325911349207000	0.01054028000651250	-1.857798997919090
935	V	935001	945000	0.0037401936084423100	0.010725429216162600	-1.9015197841314700
936	V	936001	946000	0.003553238247163270	0.010606404724244700	-1.9413967939330900
937	V	937001	947000	0.0034831973280198	0.010368355740408800	-1.9383301225369000
938	V	938001	948000	0.0036531239426412200	0.010368355740408800	-1.890491880333390
939	V	939001	949000	0.0035576181784634600	0.010196431474305100	-1.9002461764692500
940	V	940001	950000	0.0033258618341757300	0.009574859127622390	-1.903821139466440
941	V	941001	951000	0.0033515938739943600	0.009231010595414950	-1.857373438901360
942	V	942001	952000	0.0033561295743547100	0.008490413756814330	-1.7621392979291800
943	V	943001	953000	0.0030546733117726300	0.008159790168153330	-1.8224344170153200
944	V	944001	954000	0.0030575391399351800	0.0076572423133886200	-1.7486647034136100
945	V	945001	955000	0.0031140087975192	0.007749816918213700	-1.7415528461154500
946	V	946001	956000	0.003307016928758270	0.008358164321349930	-1.7607766732093000
947	V	947001	957000	0.0032897820313770700	0.00829203960361773	-1.757506902155690
948	V	948001	958000	0.002991428051323340	0.007855616466585220	-1.8029862008292300
949	V	949001	959000	0.003021494736409410	0.007326618724727630	-1.7097363018862200
950	V	950001	960000	0.0028904305721462800	0.007022445023159510	-1.7112679913410900
951	V	951001	961000	0.0032274626614723500	0.007022445023159510	-1.5716866241033500
952	V	952001	962000	0.003136904384992300	0.007207594232809670	-1.6430376416783000
953	V	953001	963000	0.0035984521815026400	0.007934966127863860	-1.5914817051452200
954	V	954001	964000	0.00344985819154022	0.007987865902049610	-1.654508858049830
955	V	955001	965000	0.0038401456114980900	0.008358164321349930	-1.574933640839290
956	V	956001	966000	0.003622878055813250	0.007815941635945900	-1.5620331591025100
957	V	957001	967000	0.00339063511524929	0.007749816918213700	-1.6376315149450200
958	V	958001	968000	0.0035855785456949800	0.007829166579492340	-1.5782115172829900
959	V	959001	969000	0.003544680648658120	0.008384614208442810	-1.6818777482449500
960	V	960001	970000	0.003845525347677480	0.009297135313147150	-1.710079840214420
961	V	961001	971000	0.0035297058002136800	0.009495509466343750	-1.8326048262401500
962	V	962001	972000	0.0034519729908986200	0.008913611950300400	-1.7862849945246600
963	V	963001	973000	0.0030453280111549900	0.008146565224606890	-1.8239770049626300
964	V	964001	974000	0.0029309184875272100	0.007974640958503180	-1.8419063602891500
965	V	965001	975000	0.0024642328180121000	0.007101794684438150	-1.8994183598216200
966	V	966001	976000	0.0027836856388266300	0.007524992877924220	-1.8338441103297000
967	V	967001	977000	0.0030268404249581400	0.007882066353678100	-1.793685529501190
968	V	968001	978000	0.002897162416983540	0.007921741184317420	-1.847046238670390
969	V	969001	979000	0.002882661339250710	0.008014315789142500	-1.864832253500070
970	V	970001	980000	0.0027537996701827000	0.007617567482749300	-1.8585845398106400
971	V	971001	981000	0.002716763456411300	0.007617567482749300	-1.8727371344618100
972	V	972001	982000	0.0029648757088243300	0.008490413756814330	-1.8964216608480700
973	V	973001	983000	0.0030390366526605600	0.008715237797103800	-1.898332075334610
974	V	974001	984000	0.0033908568617832000	0.009746783393726100	-1.90251995918487
975	V	975001	985000	0.0033463850534285600	0.010103856869480000	-1.9517927177429900
976	V	976001	986000	0.003132927902007760	0.00985258294209762	-1.9899699171356900
977	V	977001	987000	0.0031659761635450900	0.009799683167911860	-1.975035938014510
978	V	978001	988000	0.0036960344879783600	0.010408030571048100	-1.8824329379658000
979	V	979001	989000	0.0037524307582521100	0.009614533958261710	-1.7786408774354200
980	V	980001	990000	0.0037339805260766300	0.009191335764775630	-1.7314172224678100
981	V	981001	991000	0.003861626698340560	0.009138435990589870	-1.6837437111582
982	V	982001	992000	0.0037456690171370000	0.008715237797103800	-1.662008018307780
983	V	983001	993000	0.003831375670821780	0.008622663192278720	-1.6194297042592100
984	V	984001	994000	0.00364865851482028	0.007948191071410300	-1.575310333413240
985	V	985001	995000	0.0034223968567014300	0.007524992877924220	-1.5868032108405200
986	V	986001	996000	0.0034519640081253800	0.0072869438940883100	-1.5312258727166000
987	V	987001	997000	0.0033489911314023000	0.007048894910252390	-1.5266245198201100
988	V	988001	998000	0.0029945407777694200	0.0069166454747879900	-1.6488974320135800
989	V	989001	999000	0.0029286932039218200	0.007432418273099150	-1.7634184729753800
990	V	990001	1000000	0.002770994582202850	0.007604342539202860	-1.8501389893971300
991	V	991001	1001000	0.002681005597659550	0.0073530686118205100	-1.8488597202377100
992	V	992001	1002000	0.002773064964360810	0.008001090845596050	-1.902962650763420
993	V	993001	1003000	0.002398400647459120	0.007405968386006270	-1.9676242376203600
994	V	994001	1004000	0.0025063238295798500	0.007855616466585220	-1.9827975368834200
995	V	995001	1005000	0.0027453955318138600	0.00830526454716417	-1.9503387260537100
996	V	996001	1006000	0.0029739480324104000	0.009191335764775630	-1.9725474570981900
997	V	997001	1007000	0.0029821409410866700	0.009521959353436630	-2.003399597861380
998	V	998001	1008000	0.002935716992990680	0.009257460482507830	-1.9914522394765500
999	V	999001	1009000	0.003052958199739560	0.008913611950300400	-1.9167868712211900
1000	V	1000001	1010000	0.003156621003068790	0.009072311272857680	-1.9012380486202000
1001	V	1001001	1011000	0.003126727168661160	0.008821037345475320	-1.8817522429457800
1002	V	1002001	1012000	0.0029076147883081000	0.008001090845596050	-1.853987512641500
1003	V	1003001	1013000	0.0032962287966842900	0.009640983845354580	-1.9198459499726100
1004	V	1004001	1014000	0.003149831376502380	0.009191335764775630	-1.9167461691507600
1005	V	1005001	1015000	0.0031433562782255600	0.00935003508733291	-1.9360106663639700
1006	V	1006001	1016000	0.0027531989566442600	0.00827881466007129	-1.9444566033657400
1007	V	1007001	1017000	0.0026150604939914300	0.008120115337514010	-1.9747135129436000
1008	V	1008001	1018000	0.0026790446017499200	0.008477188813267890	-1.9930584214978900
1009	V	1009001	1019000	0.0029180487813355300	0.00927068542605427	-1.9983537409414100
1010	V	1010001	1020000	0.002858659173694070	0.009138435990589870	-2.0037742767122500
1011	V	1011001	1021000	0.002940356228060320	0.009601309014715270	-2.023783356025450
1012	V	1012001	1022000	0.0030049166020648400	0.009283910369600710	-1.9723982122754200
1013	V	1013001	1023000	0.003149990839139840	0.00888716206320752	-1.8819353945031900
1014	V	1014001	1024000	0.003223781242998970	0.009707108563086790	-1.9485218533850900
1015	V	1015001	1025000	0.0031330123406439700	0.00946905957925087	-1.951729230081330
1016	V	1016001	1026000	0.0031736928181016100	0.009733558450179660	-1.966211206966130
1017	V	1017001	1027000	0.0033205342347420500	0.009495509466343750	-1.8968591734912700
1018	V	1018001	1028000	0.0032230744017971400	0.009455834635704430	-1.9225758120261100
1019	V	1019001	1029000	0.0029094225474856500	0.00888716206320752	-1.9608478001430900
1020	V	1020001	1030000	0.0029467113059512400	0.009098761159950560	-1.9715038101214000
1021	V	1021001	1031000	0.0028822331997503500	0.00935003508733291	-2.0174611619849100
1022	V	1022001	1032000	0.002916418702857750	0.010130306756572900	-2.0782239572856900
1023	V	1023001	1033000	0.0027248320296018100	0.010103856869480000	-2.1313188332222400
1024	V	1024001	1034000	0.002686545889257690	0.009654208788901030	-2.1054659200571500
1025	V	1025001	1035000	0.00283404434441479	0.009971607434015580	-2.088700515069880
1026	V	1026001	1036000	0.003055538297616150	0.010606404724244700	-2.078389602699350
1027	V	1027001	1037000	0.003167222114478020	0.010804778877441300	-2.0639380944406100
1028	V	1028001	1038000	0.0032043842901839100	0.010751879103255500	-2.0495609402048900
1029	V	1029001	1039000	0.0032743349958828500	0.011135402466102300	-2.0617146678008000
1030	V	1030001	1040000	0.003315777722498780	0.011466026054763300	-2.0763487271404000
1031	V	1031001	1041000	0.003471715363835180	0.011532150772495500	-2.041774815845450
1032	V	1032001	1042000	0.00362508898116963	0.011743749869238500	-2.0197203373169700
1033	V	1033001	1043000	0.003553612163600520	0.011756974812784900	-2.038511953074660
1034	V	1034001	1044000	0.0037296268609613100	0.012418221990106900	-2.0448602178169600
1035	V	1035001	1045000	0.0037094043901437500	0.012219847836910300	-2.035235551711850
1036	V	1036001	1046000	0.00405936927426711	0.012193397949817500	-1.9494096113064800
1037	V	1037001	1047000	0.004282480006282520	0.012391772103014100	-1.9125688041968600
1038	V	1038001	1048000	0.0047753587132303100	0.012616596143303500	-1.81660151224884
1039	V	1039001	1049000	0.006126595881567110	0.013092694110975400	-1.5555269598593600
1040	V	1040001	1050000	0.007184732981753790	0.013370417925450600	-1.3527410935708700
1041	V	1041001	1051000	0.00732792262898823	0.012867870070685900	-1.2585479882103200
1042	V	1042001	1052000	0.007666534617509690	0.012841420183593000	-1.1780208008484500
1043	V	1043001	1053000	0.00890543736548493	0.012484346707839100	-0.8378631865509910
1044	V	1044001	1054000	0.009164797855131320	0.011386676393484600	-0.5699604531708100
1045	V	1045001	1055000	0.010000393652529500	0.011241202014473800	-0.32238445912971700
1046	V	1046001	1056000	0.010111792827481500	0.01108250269191650	-0.25579364668213300
1047	V	1047001	1057000	0.011965191933200000	0.011624725377320500	0.08556088402771980
1048	V	1048001	1058000	0.01189454943385170	0.011188302240288000	0.18435722433742500
1049	V	1049001	1059000	0.012220222682075800	0.010712204272616200	0.4110155906167880
1050	V	1050001	1060000	0.011089552708088400	0.009548409240529510	0.47081498972740800
1051	V	1051001	1061000	0.01086285461551640	0.009561634184075950	0.39697391938970200
1052	V	1052001	1062000	0.011227241438646600	0.009138435990589870	0.6665037226500300
1053	V	1053001	1063000	0.010596704006390300	0.009045861385764800	0.4998684428270090
1054	V	1054001	1064000	0.010154319807802700	0.009111986103497000	0.3335487073303910
1055	V	1055001	1065000	0.00934509321355965	0.009231010595414950	0.03603997383112700
1056	V	1056001	1066000	0.008873827229723820	0.00936326003087935	-0.1524519218388410
1057	V	1057001	1067000	0.006680265400113260	0.008609438248732280	-0.6530425671469960
1058	V	1058001	1068000	0.006153247880425650	0.008371389264896370	-0.7720107052349180
1059	V	1059001	1069000	0.004398358825228670	0.008159790168153330	-1.3427629825981900
1060	V	1060001	1070000	0.004390647651433720	0.008635888135825160	-1.43269150534965
1061	V	1061001	1071000	0.004389076799378470	0.008741687684196680	-1.451309865563180
1062	V	1062001	1072000	0.0036398528340870400	0.00880781240192888	-1.710354676077080
1063	V	1063001	1073000	0.003157245857792220	0.009191335764775630	-1.9143938281285200
1064	V	1064001	1074000	0.0033105217282211400	0.010011282264654900	-1.953167446964410
1065	V	1065001	1075000	0.003131927834844610	0.009733558450179660	-1.9787295698022700
1066	V	1066001	1076000	0.003074069056922650	0.009640983845354580	-1.9870687936216700
1067	V	1067001	1077000	0.0032764223521806500	0.010421255514594500	-2.001302009708070
1068	V	1068001	1078000	0.003715747105859980	0.011651175264413400	-1.9897150418622900
1069	V	1069001	1079000	0.003721663892607920	0.01216694806272460	-2.0283766476248100
1070	V	1070001	1080000	0.0038142637913849000	0.012484346707839100	-2.0297645470011200
1071	V	1071001	1081000	0.003623997359314490	0.012272747611096100	-2.059453714418160
1072	V	1072001	1082000	0.0034858905943960700	0.011981798853074400	-2.071857491328390
1073	V	1073001	1083000	0.003278283035469440	0.011347001562845300	-2.076989176197900
1074	V	1074001	1084000	0.0030101028294507800	0.010117081813026400	-2.0500802663085900
1075	V	1075001	1085000	0.00334927380286985	0.010064182038840700	-1.9470844271962500
1076	V	1076001	1086000	0.003553027129300080	0.009746783393726100	-1.8539775210074300
1077	V	1077001	1087000	0.0035368424516599700	0.008940061837393280	-1.7619962659274300
1078	V	1078001	1088000	0.0033426299104756000	0.007749816918213700	-1.6556658249995600
1079	V	1079001	1089000	0.0033471025482080400	0.007035669966705950	-1.5247757455871400
1080	V	1080001	1090000	0.0032064591185086200	0.006228948410373130	-1.4092055713556800
1081	V	1081001	1091000	0.003244838667942930	0.006176048636187370	-1.3782042760515400
1082	V	1082001	1092000	0.003297499445564470	0.006427322563569720	-1.414761559554950
1083	V	1083001	1093000	0.0034688237578538600	0.006731496265137840	-1.4089506437026200
1084	V	1084001	1094000	0.003612760969334560	0.007009220079613070	-1.4092629620305000
1085	V	1085001	1095000	0.0032953850457313100	0.0069034205312415600	-1.5197318495155900
1086	V	1086001	1096000	0.003191357480838690	0.006863745700602240	-1.555676313425710
1087	V	1087001	1097000	0.00286887428729149	0.00659924682967344	-1.6428197974517300
1088	V	1088001	1098000	0.0026001232586663500	0.006440547507116160	-1.7324506992817300
1089	V	1089001	1099000	0.002438506994641990	0.00604379920072297	-1.7317568264274600
1090	V	1090001	1100000	0.002332003028173230	0.00603057425717653	-1.7804074565157700
1091	V	1091001	1101000	0.002352431075614690	0.006228948410373130	-1.8073876523905200
1092	V	1092001	1102000	0.0022047098328618400	0.005951224595897890	-1.8272155552410800
1093	V	1093001	1103000	0.002320065611063410	0.00604379920072297	-1.7886486573303100
1094	V	1094001	1104000	0.002313298256376750	0.006242173353919570	-1.8279668876608800
1095	V	1095001	1105000	0.0021898262184447800	0.006215723466826690	-1.880977732727550
1096	V	1096001	1106000	0.00201548804327277	0.006361197845837530	-1.9845411888604700
1097	V	1097001	1107000	0.0021208461870125400	0.007009220079613070	-2.0282900655423800
1098	V	1098001	1108000	0.002094528642480930	0.007167919402170350	-2.0589638447223500
1099	V	1099001	1109000	0.0020443056429377700	0.007035669966705950	-2.0633244278262300
1100	V	1100001	1110000	0.0020841083497186300	0.006797620982870040	-2.015909689667320
1101	V	1101001	1111000	0.002098031261720180	0.006308298071651770	-1.938611050412650
1102	V	1102001	1112000	0.0022955864368854500	0.007220819176356110	-1.9843524974658700
1103	V	1103001	1113000	0.0021082166877729900	0.007035669966705950	-2.036904953818200
1104	V	1104001	1114000	0.002114426966011130	0.007247269063448990	-2.0605320311235600
1105	V	1105001	1115000	0.002349019273256890	0.007921741184317420	-2.0485448674620200
1106	V	1106001	1116000	0.002384374603478450	0.00771014208757438	-2.0109426578511100
1107	V	1107001	1117000	0.002402606158623020	0.0072869438940883100	-1.9502121351420200
1108	V	1108001	1118000	0.0025015762198172000	0.007591117595656420	-1.9515650770975000
1109	V	1109001	1119000	0.002688552818908690	0.00830526454716417	-1.9702785023266400
1110	V	1110001	1120000	0.0027671851172711400	0.00888716206320752	-2.00750522832319
1111	V	1111001	1121000	0.00288932331207777	0.009495509466343750	-2.0293206593575400
1112	V	1112001	1122000	0.002782598881404030	0.009111986103497000	-2.0254155817870700
1113	V	1113001	1123000	0.0027124214712754400	0.008953286780939720	-2.032174062083660
1114	V	1114001	1124000	0.002743418580180120	0.009217785651868510	-2.048234137880920
1115	V	1115001	1125000	0.0028083282143303300	0.00932358520024003	-2.037979798581220
1116	V	1116001	1126000	0.0028022080896447700	0.009654208788901030	-2.0705154890932300
1117	V	1117001	1127000	0.0026562291844392100	0.00946905957925087	-2.098595499749470
1118	V	1118001	1128000	0.002645498242022230	0.009283910369600710	-2.085301036685330
1119	V	1119001	1129000	0.002650361510302050	0.009151660934136310	-2.071486712928860
1120	V	1120001	1130000	0.002668096606097370	0.009085536216404120	-2.059518799138540
1121	V	1121001	1131000	0.0026886472742411800	0.009495509466343750	-2.090965308767980
1122	V	1122001	1132000	0.0026450171901028900	0.009151660934136310	-2.0731895553239700
1123	V	1123001	1133000	0.002755899127913750	0.009535184296983070	-2.0739011100730100
1124	V	1124001	1134000	0.002664077288815530	0.00888716206320752	-2.0413271702249700
1125	V	1125001	1135000	0.0025585816478652200	0.008477188813267890	-2.034466447231630
1126	V	1126001	1136000	0.002475483800799750	0.008371389264896370	-2.0520342694123300
1127	V	1127001	1137000	0.0025674689753868900	0.008543313531000080	-2.0383896470914700
1128	V	1128001	1138000	0.002601816022358410	0.008344939377803490	-2.0051348382844700
1129	V	1129001	1139000	0.0026762154437971700	0.008053990619781820	-1.9447395504010500
1130	V	1130001	1140000	0.0026654293504448900	0.007948191071410300	-1.9355567188906000
1131	V	1131001	1141000	0.0027562078489826800	0.007604342539202860	-1.8557991470973100
1132	V	1132001	1142000	0.002712779387675800	0.007419193329552710	-1.846030488159940
