,chrom,start,end,pi,theta,td
6794,V,6794001,6804000,0.0014888804044920895,0.003226886225331302,-1.5461496787458722
6795,V,6795001,6805000,0.001574688785360741,0.003240111168877741,-1.4756747498567213
6796,V,6796001,6806000,0.001695503756426016,0.0031607615075991027,-1.330117776776208
6797,V,6797001,6807000,0.0018074684324879875,0.003226886225331302,-1.2627301578030197
6798,V,6798001,6808000,0.0017755969032515813,0.0031607615075991027,-1.2574115799959207
6799,V,6799001,6809000,0.0018568352572549947,0.003028512072134705,-1.1088847156939818
6800,V,6800001,6810000,0.0018819132690822639,0.0028962626366703073,-1.0026668819531865
6801,V,6801001,6811000,0.0020654809020380625,0.0029359374673096268,-0.8491065943520887
6802,V,6802001,6812000,0.002372782736822651,0.003134311620506223,-0.6969843857193031
6803,V,6803001,6813000,0.0024349639662654353,0.003226886225331302,-0.7045030182092066
6804,V,6804001,6814000,0.0023392628710779194,0.003570734757538735,-0.9923129208445595
6805,V,6805001,6815000,0.0022080080734745507,0.003570734757538735,-1.0980772773163743
6806,V,6806001,6816000,0.0020546439445989647,0.0034913850962600967,-1.183448370595917
6807,V,6807001,6817000,0.0019171189749476788,0.003557509813992296,-1.32662469484275
6808,V,6808001,6818000,0.0019474364149144577,0.003570734757538735,-1.3080444121229915
6809,V,6809001,6819000,0.0018137191236251124,0.0035839597010851746,-1.4212993064542598
6810,V,6810001,6820000,0.0017986221163641862,0.003597184644631615,-1.4388435227475336
6811,V,6811001,6821000,0.0016949756932895437,0.0035442848704458556,-1.5010411957488732
6812,V,6812001,6822000,0.0016348439248601182,0.0034120354349814583,-1.4971535568807388
6813,V,6813001,6823000,0.0015695834515181669,0.003464935209167217,-1.5728599549423794
6814,V,6814001,6824000,0.0014829912004397658,0.003226886225331302,-1.5513887814257314
6815,V,6815001,6825000,0.0014775914457250824,0.0033062358866099402,-1.5886478639423294
6816,V,6816001,6826000,0.0015443180782315467,0.0033723606043421393,-1.5576957984681337
6817,V,6817001,6827000,0.0015416327090713702,0.00333268577370282,-1.5439259861081671
6818,V,6818001,6828000,0.0015787077568334923,0.0033723606043421393,-1.528391962751087
6819,V,6819001,6829000,0.001700007591229636,0.0035178349833529764,-1.486338849401775
6820,V,6820001,6830000,0.001551895978023017,0.003464935209167217,-1.587537926275328
6821,V,6821001,6831000,0.0015223813122841954,0.0034781601527136565,-1.616971066365668
6822,V,6822001,6832000,0.0014212530580696458,0.003398810491435018,-1.6722825864055362
6823,V,6823001,6833000,0.0014129851588257345,0.003240111168877741,-1.6189548936806888
6824,V,6824001,6834000,0.001642617891656535,0.0031872113946919823,-1.3907806766919186
6825,V,6825001,6835000,0.0021170544801411627,0.00333268577370282,-1.0479001324521517
6826,V,6826001,6836000,0.0023835018620156504,0.003464935209167217,-0.8974287747957719
6827,V,6827001,6837000,0.0030912689776718644,0.0037162091365495727,-0.4842701815975753
6828,V,6828001,6838000,0.0038738609606224317,0.004033607781664127,-0.11423520686863511
6829,V,6829001,6839000,0.004287263641830327,0.004152632273582085,0.0935672042464416
6830,V,6830001,6840000,0.004693636674166384,0.004311331596139362,0.25609351710148853
6831,V,6831001,6841000,0.0046554936864494694,0.004218756991314284,0.29885693719316353
6832,V,6832001,6842000,0.004584779008322307,0.004192307104221404,0.27022977793141467
6833,V,6833001,6843000,0.004587868359581831,0.004073282612303447,0.3644651163057245
6834,V,6834001,6844000,0.004451542219798697,0.003980708007478368,0.34108150713866336
6835,V,6835001,6845000,0.003931797994267371,0.0035839597010851746,0.2792740891565302
6836,V,6836001,6846000,0.003636791086569873,0.0032797859995170606,0.31259329595877916
6837,V,6837001,6847000,0.002860695380519968,0.002909487580216747,-0.04801677819389467
6838,V,6838001,6848000,0.0021081922061146766,0.002644988709287952,-0.5795719283642383
6839,V,6839001,6849000,0.0015840736659634676,0.0022746902899876387,-0.8630060618146715
6840,V,6840001,6850000,0.0012837365313552783,0.002142440854523241,-1.1369677337615192
6841,V,6841001,6851000,0.001334902363250941,0.0024333896125449156,-1.285944509833495
6842,V,6842001,6852000,0.0013787967015752094,0.0026053138786486327,-1.3438323164105375
6843,V,6843001,6853000,0.001491565035751506,0.0027904630882987897,-1.3312877372137266
6844,V,6844001,6854000,0.0013245459320973304,0.0026714385963808314,-1.4402334404370012
6845,V,6845001,6855000,0.0013253193422217851,0.0026714385963808314,-1.4394064323509452
6846,V,6846001,6856000,0.0012454723928297933,0.0028301379189381087,-1.6020260369665407
6847,V,6847001,6857000,0.0013416417727548867,0.002869812749577428,-1.5241225200221344
6848,V,6848001,6858000,0.0013645691874598484,0.0028962626366703073,-1.5140525975579808
6849,V,6849001,6859000,0.001385570868016807,0.003028512072134705,-1.5548932665508461
6850,V,6850001,6860000,0.0012693884082330832,0.003107861733413344,-1.6966179291805374
6851,V,6851001,6861000,0.0012027952514721554,0.002843362862484548,-1.6510334537188547
6852,V,6852001,6862000,0.0011112643832217337,0.002711113427020151,-1.686387757357586
6853,V,6853001,6863000,0.0010037234704983861,0.0026582136528343916,-1.777697664178239
6854,V,6854001,6864000,0.0010060245178971667,0.0027375633141130304,-1.808056614534384
6855,V,6855001,6865000,0.0010573968047089804,0.0027904630882987897,-1.7762825085440568
6856,V,6856001,6866000,0.0011209720889295192,0.002909487580216747,-1.7600918215448338
6857,V,6857001,6867000,0.0010918831050768167,0.0029359374673096268,-1.7988246419017098
6858,V,6858001,6868000,0.0009759931053708126,0.0028565878060309883,-1.8840639172364022
6859,V,6859001,6869000,0.0010190006976792914,0.0029359374673096268,-1.8699194388192188
6860,V,6860001,6870000,0.0011197920650709164,0.002975612297948946,-1.7867850375386902
6861,V,6861001,6871000,0.0011318990564943687,0.0029888372414953856,-1.7801530369284404
6862,V,6862001,6872000,0.0012222484437186972,0.002922712523763187,-1.6660656350744445
6863,V,6863001,6873000,0.0011469991605858893,0.0027904630882987897,-1.6844458032918974
6864,V,6864001,6874000,0.0012498961404690866,0.0028962626366703073,-1.627404929746741
6865,V,6865001,6875000,0.0012699649715848778,0.003015287128588265,-1.658848190308643
6866,V,6866001,6876000,0.00122441199938199,0.0029359374673096268,-1.669546326835402
6867,V,6867001,6877000,0.00121563047936198,0.003028512072134705,-1.715726268591412
6868,V,6868001,6878000,0.0012636357818812882,0.00333268577370282,-1.7835652734205765
6869,V,6869001,6879000,0.0012249519876402666,0.0037823338542817718,-1.9477945364700135
6870,V,6870001,6880000,0.0011998765203355677,0.004258431821953603,-2.073811713757879
6871,V,6871001,6881000,0.0011923403969522498,0.004655180128346795,-2.1511716258205675
6872,V,6872001,6882000,0.0011853509824604242,0.005038703491193549,-2.2143860024618123
6873,V,6873001,6883000,0.0011799593804544535,0.005250302587936585,-2.246217072412036
6874,V,6874001,6884000,0.0010932519038217773,0.005170952926657946,-2.284286246122432
6875,V,6875001,6885000,0.0010029107023637642,0.005303202362122344,-2.3497914115181273
6876,V,6876001,6886000,0.0009447660906280122,0.005197402813750826,-2.370342307539836
6877,V,6877001,6887000,0.0008921678968057566,0.005144503039565067,-2.3941756891006754
6878,V,6878001,6888000,0.0008460143462978006,0.0049858037170077895,-2.403836924628066
6879,V,6879001,6889000,0.0008041624626706417,0.004483255862243079,-2.3716344670872704
6880,V,6880001,6890000,0.000771486426709578,0.003954258120385488,-2.32078227201791
6881,V,6881001,6891000,0.0007441410904864789,0.0036104095881780546,-2.284784751478664
6882,V,6882001,6892000,0.0007107338936453288,0.0032797859995170606,-2.2494594457851154
6883,V,6883001,6893000,0.0007534354075644828,0.003226886225331302,-2.2004098843796
6884,V,6884001,6894000,0.0008044568465483561,0.0032797859995170606,-2.1673957222768485
6885,V,6885001,6895000,0.0009959795534595511,0.0031210866769597837,-1.9530295262746415
6886,V,6886001,6896000,0.0010737062845855077,0.0031210866769597837,-1.8815966092272545
6887,V,6887001,6897000,0.0011431136259496307,0.003147536564052663,-1.82701487103124
6888,V,6888001,6898000,0.001211092109695896,0.0029623873544025064,-1.6934813895637975
6889,V,6889001,6899000,0.0013292116097040924,0.0029359374673096268,-1.5673171705968427
6890,V,6890001,6900000,0.0012641763002752746,0.0027904630882987897,-1.564346701715502
6891,V,6891001,6901000,0.001287784450536506,0.0026582136528343916,-1.472483075364563
6892,V,6892001,6902000,0.001336315898675064,0.0026317637657415124,-1.4055031152998507
6893,V,6893001,6903000,0.0012891390475094884,0.0024333896125449156,-1.3395173525472557
6894,V,6894001,6904000,0.001289698478700083,0.0022746902899876387,-1.2308622098115354
6895,V,6895001,6905000,0.00106514134281249,0.0020763161367910424,-1.3799470483532816
6896,V,6896001,6906000,0.0009917170468849836,0.001944066701326645,-1.384690403016301
6897,V,6897001,6907000,0.0009531777410826264,0.0018382671529551266,-1.3579711255856974
6898,V,6898001,6908000,0.0009287239021423012,0.0018250422094086868,-1.3847598859525923
6899,V,6899001,6909000,0.000769225682824267,0.001811817265862247,-1.622020233996899
6900,V,6900001,6910000,0.0007617548799678582,0.0017192426610371687,-1.5663858304231917
6901,V,6901001,6911000,0.0007999880389092153,0.0019043918706873253,-1.6379199827231206
6902,V,6902001,6912000,0.0007257788286691714,0.001864717040048006,-1.7236451043546497
6903,V,6903001,6913000,0.0006774311188305157,0.0018382671529551266,-1.781042451457681
6904,V,6904001,6914000,0.00056436062673714,0.0017721424352229278,-1.9193281953485775
6905,V,6905001,6915000,0.0005693549505457017,0.0018911669271408859,-1.9735238160939532
6906,V,6906001,6916000,0.0005251645135841804,0.001811817265862247,-2.001720359415944
6907,V,6907001,6917000,0.0005029589984365407,0.0016531179433049701,-1.9534979450705403
6908,V,6908001,6918000,0.0006057019723207353,0.00166634288685141,-1.7877887688115628
6909,V,6909001,6919000,0.0007713236221739861,0.0017324676045836086,-1.5608754131813583
6910,V,6910001,6920000,0.000911367615324259,0.0018911669271408859,-1.4628837619125137
6911,V,6911001,6921000,0.00081899236713211,0.0016795678303978495,-1.4396421957734835
6912,V,6912001,6922000,0.0007926377892325311,0.001600218169119211,-1.4149082369545796
6913,V,6913001,6923000,0.0007713367448967614,0.0015605433384798919,-1.4162230019494986
6914,V,6914001,6924000,0.0008284135507221194,0.001586993225572771,-1.3396217947827693
6915,V,6915001,6925000,0.0009015071429647396,0.0016927927739442893,-1.3138365452929457
6916,V,6916001,6926000,0.000968586142644431,0.0019705165884195243,-1.4379650112726738
6917,V,6917001,6927000,0.0010048951833140102,0.0023011401770805183,-1.6018005674765983
6918,V,6918001,6928000,0.0009474968963140699,0.002486289386730675,-1.764227742096057
6919,V,6919001,6929000,0.0008370436237119236,0.002380489838359157,-1.8457133422140883
6920,V,6920001,6930000,0.0007122015784623487,0.002473064443184235,-2.0292970866313005
6921,V,6921001,6931000,0.0007538517425564346,0.002644988709287952,-2.0418350196586172
6922,V,6922001,6932000,0.0008983405083125948,0.003028512072134705,-2.0160121450988946
6923,V,6923001,6933000,0.0009581677846487875,0.003266561055970621,-2.029217395114478
6924,V,6924001,6934000,0.0010740593901357501,0.0034384853220743375,-1.9768767886435774
6925,V,6925001,6935000,0.0010947893016740615,0.0034781601527136565,-1.9704895190010825
6926,V,6926001,6936000,0.0012715814216688714,0.003570734757538735,-1.8526444552001806
6927,V,6927001,6937000,0.0013775495782087067,0.0035178349833529764,-1.749995274720616
6928,V,6928001,6938000,0.001372653938051816,0.0034252603785278977,-1.7226442343210049
6929,V,6929001,6939000,0.0013328306531675963,0.0032136612817848615,-1.6799293247853428
6930,V,6930001,6940000,0.0013332285065379061,0.002922712523763187,-1.5573305720929032
6931,V,6931001,6941000,0.0013122746240516105,0.002684663539927271,-1.4604724030690757
6932,V,6932001,6942000,0.0011062933741519214,0.0021953406287090003,-1.4083960986961874
6933,V,6933001,6943000,0.0011096861747812818,0.001917616814233765,-1.1902832310438292
6934,V,6934001,6944000,0.001087217896085236,0.0017721424352229278,-1.0884374730740705
6935,V,6935001,6945000,0.0010749553531508417,0.0016266680562120903,-0.951610701525507
6936,V,6936001,6946000,0.0009256472560381741,0.0015473183949334518,-1.1246671088978981
6937,V,6937001,6947000,0.0008531357956497438,0.0014944186207476928,-1.199211742531685
6938,V,6938001,6948000,0.0008871064958809418,0.0016266680562120903,-1.2756180732164384
6939,V,6939001,6949000,0.0010177090811172068,0.0018911669271408859,-1.3041112442649478
6940,V,6940001,6950000,0.0011197651433040856,0.00220856557225544,-1.3999322093888757
6941,V,6941001,6951000,0.0011436918826314138,0.0023275900641733975,-1.4468848974973882
6942,V,6942001,6952000,0.001221217765685531,0.002446614556091356,-1.426996875773617
6943,V,6943001,6953000,0.0012847418290521497,0.002578863991555753,-1.4320181588539924
6944,V,6944001,6954000,0.0011643077727835059,0.002711113427020151,-1.6304751554077532
6945,V,6945001,6955000,0.0011605959851333483,0.0027640132012059096,-1.6586931654514758
6946,V,6946001,6956000,0.0012225016834431948,0.0026582136528343916,-1.5426273553439185
6947,V,6947001,6957000,0.0011698181144074373,0.0026053138786486327,-1.5727994960989287
6948,V,6948001,6958000,0.0010827963039006289,0.0023672648948127174,-1.5443251510025746
6949,V,6949001,6959000,0.0009447228290676854,0.0023011401770805183,-1.6761569674177097
6950,V,6950001,6960000,0.000837389050889937,0.00220856557225544,-1.762999100639704
6951,V,6951001,6961000,0.0008256471176325063,0.0022350154593483193,-1.7913810691285545
6952,V,6952001,6962000,0.0008498785480597601,0.0023672648948127174,-1.8243637218209632
6953,V,6953001,6963000,0.0007604130951267581,0.0023275900641733975,-1.915303801941774
6954,V,6954001,6964000,0.0008755665406408019,0.0023672648948127174,-1.7934788770669932
6955,V,6955001,6965000,0.0009143591524005183,0.0024069397254520364,-1.7658879221077761
6956,V,6956001,6966000,0.0007748402822136291,0.002314365120626958,-1.8919103234155836
6957,V,6957001,6967000,0.0007590817406913342,0.0022350154593483193,-1.8759891538870432
6958,V,6958001,6968000,0.000822657682238124,0.0023672648948127174,-1.8570915502924779
6959,V,6959001,6969000,0.0008693468556658128,0.0023408150077198374,-1.7885019639550912
6960,V,6960001,6970000,0.0008346276949042618,0.002155665798069681,-1.73876360579094
6961,V,6961001,6971000,0.000840986587861221,0.002261465346441199,-1.7850888166217507
6962,V,6962001,6972000,0.0008723686385964406,0.00222179051580188,-1.725049857620572
6963,V,6963001,6973000,0.0008540114491549137,0.0023275900641733975,-1.8009138594742855
6964,V,6964001,6974000,0.0008864649768528276,0.002380489838359157,-1.7866133554333443
6965,V,6965001,6975000,0.0008496865567165631,0.002380489838359157,-1.8305944285066122
6966,V,6966001,6976000,0.0010532124506800371,0.0026582136528343916,-1.7245233114919818
6967,V,6967001,6977000,0.0011142915972656084,0.0027640132012059096,-1.7065938434015115
6968,V,6968001,6978000,0.0010844673561296331,0.002684663539927271,-1.7029009334731744
6969,V,6969001,6979000,0.00109869297100881,0.002816912975391669,-1.7449779241511827
6970,V,6970001,6980000,0.00128010067141227,0.0030549619592275847,-1.665564945753765
6971,V,6971001,6981000,0.001313536350682199,0.003081411846320464,-1.6451230576326714
6972,V,6972001,6982000,0.0011918428279114603,0.0029359374673096268,-1.701316663658105
6973,V,6973001,6983000,0.0012899607229683425,0.0030681869027740245,-1.661709474074316
6974,V,6974001,6984000,0.0011313351190298073,0.0030020621850418254,-1.7856728353281426
6975,V,6975001,6985000,0.001085768457308518,0.002869812749577428,-1.779317971486218
6976,V,6976001,6986000,0.0008570044245831445,0.002473064443184235,-1.862419813189985
6977,V,6977001,6987000,0.0008140746819551362,0.0023937147819055966,-1.8788883711992326
6978,V,6978001,6988000,0.0008354131756824701,0.002420164668998476,-1.8650108293419567
6979,V,6979001,6989000,0.0007995082398699149,0.0023011401770805183,-1.8556020665320279
6980,V,6980001,6990000,0.0007049051032944582,0.002155665798069681,-1.909505782416684
6981,V,6981001,6991000,0.0007547722642459563,0.002142440854523241,-1.8373430408257085
6982,V,6982001,6992000,0.0008162261282990094,0.0022350154593483193,-1.8033556406049809
6983,V,6983001,6993000,0.0008245154679510609,0.0022879152335340785,-1.81846636367306
6984,V,6984001,6994000,0.0009812349476478854,0.002354039951266277,-1.6595079231854732
6985,V,6985001,6995000,0.0010444578459549976,0.0024598394996377957,-1.639648855091492
6986,V,6986001,6996000,0.0011416473800417864,0.0027375633141130304,-1.6664404904726189
6987,V,6987001,6997000,0.001119844606522781,0.0027904630882987897,-1.71227749090035
6988,V,6988001,6998000,0.0012014216683016994,0.0028565878060309883,-1.6582194962224313
6989,V,6989001,6999000,0.001192730796025545,0.003028512072134705,-1.737398720007643
6990,V,6990001,7000000,0.001181218940248591,0.0030946367898669037,-1.773138922008325
6991,V,6991001,7001000,0.001093558211864971,0.0029623873544025064,-1.8071352518815185
6992,V,6992001,7002000,0.001103294656051651,0.003147536564052663,-1.8633095315890582
6993,V,6993001,7003000,0.0011426445727011124,0.0030681869027740245,-1.7993728632220127
6994,V,6994001,7004000,0.0011110596402020881,0.003081411846320464,-1.8335407973809021
6995,V,6995001,7005000,0.0011014054879250194,0.0030946367898669037,-1.847100988810937
6996,V,6996001,7006000,0.0011364815053233575,0.003041737015681145,-1.7955073243393753
6997,V,6997001,7007000,0.001140656000173464,0.0030946367898669037,-1.810728060132361
6998,V,6998001,7008000,0.0009564862409708638,0.0029623873544025064,-1.9396821953175973
6999,V,6999001,7009000,0.0010590586950154175,0.0030020621850418254,-1.8546631489564622
7000,V,7000001,7010000,0.0011289787197284681,0.003081411846320464,-1.816865929171499
7001,V,7001001,7011000,0.001174968393135379,0.0031872113946919823,-1.8118609704583513
7002,V,7002001,7012000,0.0012048701217860134,0.003134311620506223,-1.765908853334603
7003,V,7003001,7013000,0.0011402208522557852,0.003147536564052663,-1.829651610242669
7004,V,7004001,7014000,0.0010845634612835755,0.0029623873544025064,-1.8158330672609653
7005,V,7005001,7015000,0.0010442984168295246,0.002883037693123868,-1.825678661671636
7006,V,7006001,7016000,0.000999091870179628,0.002869812749577428,-1.8657649335116868
7007,V,7007001,7017000,0.0009758970433314264,0.0028301379189381087,-1.8745546694795066
7008,V,7008001,7018000,0.001033105327319504,0.0028962626366703073,-1.8416989152338668
7009,V,7009001,7019000,0.0009282741615363774,0.002644988709287952,-1.853513491629719
7010,V,7010001,7020000,0.0008528464863226348,0.002539189160916434,-1.8943177492083245
7011,V,7011001,7021000,0.0008502889880394892,0.002552414104462874,-1.9024340570890108
7012,V,7012001,7022000,0.0008346272155367115,0.002473064443184235,-1.8882083092930237
7013,V,7013001,7023000,0.0009121604653185838,0.0024069397254520364,-1.7684892121369935
7014,V,7014001,7024000,0.0009174897770083618,0.002644988709287952,-1.8651572458273984
7015,V,7015001,7025000,0.0009386691666717969,0.0026978884834737114,-1.8632123196693104
7016,V,7016001,7026000,0.0009477319381501555,0.0026978884834737114,-1.8536138191824454
7017,V,7017001,7027000,0.0011293590211126638,0.0027904630882987897,-1.7025258222105415
7018,V,7018001,7028000,0.0011819109254417122,0.0028565878060309883,-1.677766231416397
7019,V,7019001,7029000,0.0013436721678406543,0.0029359374673096268,-1.5532112912667975
7020,V,7020001,7030000,0.0013096110793161806,0.002922712523763187,-1.5804702457530249
7021,V,7021001,7031000,0.0012907120223310258,0.002869812749577428,-1.5749173464763782
7022,V,7022001,7032000,0.0012288066532204255,0.002803688031845229,-1.6067462244867283
7023,V,7023001,7033000,0.0011120935605312206,0.0026317637657415124,-1.6487743443417706
7024,V,7024001,7034000,0.0010463831795532214,0.0023275900641733975,-1.5658093920814702
7025,V,7025001,7035000,0.0010438042366684357,0.0022350154593483193,-1.514091930747021
7026,V,7026001,7036000,0.0010902628267183616,0.0023275900641733975,-1.5121824841424245
7027,V,7027001,7037000,0.0010037722483641942,0.0023011401770805183,-1.6031882047276613
7028,V,7028001,7038000,0.0009712956853194851,0.00220856557225544,-1.5908277774070962
7029,V,7029001,7039000,0.0008776147243700514,0.0022879152335340785,-1.7524835652574022
7030,V,7030001,7040000,0.0009292639741194886,0.0023672648948127174,-1.7289180947698266
7031,V,7031001,7041000,0.0010134069753023746,0.002578863991555753,-1.7322652676338703
7032,V,7032001,7042000,0.0011089079344061843,0.0026714385963808314,-1.6708153298029793
7033,V,7033001,7043000,0.0011772257954199422,0.003028512072134705,-1.752072781975955
7034,V,7034001,7044000,0.0012774463595500733,0.0033459107172492592,-1.7761748332353928
7035,V,7035001,7045000,0.001264547526793914,0.0035178349833529764,-1.842390922298418
7036,V,7036001,7046000,0.0013228273123633482,0.0037029841930031333,-1.8508486563899749
7037,V,7037001,7047000,0.0012505063608209148,0.003531059926899416,-1.8578536412090918
7038,V,7038001,7048000,0.0013154269571752889,0.003570734757538735,-1.8173139763782824
7039,V,7039001,7049000,0.0012635992610459132,0.0035442848704458556,-1.8511794006911888
7040,V,7040001,7050000,0.001341977410523507,0.003464935209167217,-1.761739104123384
7041,V,7041001,7051000,0.0012409022564128977,0.0031607615075991027,-1.742791612510894
7042,V,7042001,7052000,0.0012063317128698865,0.003147536564052663,-1.769392109524249
7043,V,7043001,7053000,0.001121404069167543,0.0029623873544025064,-1.780208643554974
7044,V,7044001,7054000,0.0010786485061133537,0.0028301379189381087,-1.770677532000973
7045,V,7045001,7055000,0.0010922693425175218,0.002803688031845229,-1.7460461180857156
7046,V,7046001,7056000,0.0009181370949925758,0.0026317637657415124,-1.8592084524810912
7047,V,7047001,7057000,0.0009992424641357704,0.002883037693123868,-1.8704145807194137
7048,V,7048001,7058000,0.0008327780128848247,0.0026317637657415124,-1.9518192466871591
7049,V,7049001,7059000,0.0008886429541927874,0.002578863991555753,-1.870323597038359
7050,V,7050001,7060000,0.0007419691125137441,0.0025656390480093133,-2.02808657883677
7051,V,7051001,7061000,0.0007576036527913214,0.0026582136528343916,-2.042145667386134
7052,V,7052001,7062000,0.000748909751879169,0.0026185388221950726,-2.038411610751343
7053,V,7053001,7063000,0.0008041817601489656,0.0026978884834737114,-2.0056497010011847
7054,V,7054001,7064000,0.0008059588520819411,0.0026317637657415124,-1.98091683912331
7055,V,7055001,7065000,0.0008618323171642729,0.0026317637657415124,-1.9202966233413756
7056,V,7056001,7066000,0.0009674390115711969,0.0026053138786486327,-1.7945359573904371
7057,V,7057001,7067000,0.0009348863397278997,0.0025259642173699943,-1.7963807815423867
7058,V,7058001,7068000,0.0011496096386490974,0.0029888372414953856,-1.7631747945382694
7059,V,7059001,7069000,0.0010592070152582796,0.002975612297948946,-1.8451163665036063
7060,V,7060001,7070000,0.001196722553280274,0.0033062358866099402,-1.8326547118861436
7061,V,7061001,7071000,0.0011378503728370819,0.003359135660795699,-1.9000635958516305
7062,V,7062001,7072000,0.001170175483762915,0.003531059926899416,-1.9232952141077078
7063,V,7063001,7073000,0.001192757290853061,0.0034384853220743375,-1.8776344644839948
7064,V,7064001,7074000,0.0012799575836247468,0.003570734757538735,-1.8458949923603998
7065,V,7065001,7075000,0.0012281232015887585,0.0034120354349814583,-1.8397859485137864
7066,V,7066001,7076000,0.0011548000714598726,0.0033855855478885787,-1.8936211698064407
7067,V,7067001,7077000,0.0010832168169567545,0.0032136612817848615,-1.9028806086184018
7068,V,7068001,7078000,0.0009982027881803223,0.0033062358866099402,-2.0051201697549046
7069,V,7069001,7079000,0.0010559723846837541,0.003504610039806536,-2.00950712376451
7070,V,7070001,7080000,0.0009572825780100363,0.0032136612817848615,-2.0153631563726617
7071,V,7071001,7081000,0.0010028552678845015,0.003028512072134705,-1.91709850442434
7072,V,7072001,7082000,0.001090388063823896,0.003041737015681145,-1.8389456513072633
7073,V,7073001,7083000,0.0010213152459048603,0.0029888372414953856,-1.886164162040785
7074,V,7074001,7084000,0.0009844513390827032,0.003015287128588265,-1.9302157259147126
7075,V,7075001,7085000,0.0009566376843001782,0.003041737015681145,-1.9649916250690234
7076,V,7076001,7086000,0.0009148198177164435,0.0030020621850418254,-1.9923440804351922
7077,V,7077001,7087000,0.0010178634059558466,0.0031872113946919823,-1.9533212187060813
7078,V,7078001,7088000,0.000923088471441854,0.002711113427020151,-1.8847424428107564
7079,V,7079001,7089000,0.0009267762534271636,0.002552414104462874,-1.8169456419289804
7080,V,7080001,7090000,0.0010196644353426812,0.002552414104462874,-1.7131262228556738
7081,V,7081001,7091000,0.0009771419834008724,0.0026185388221950726,-1.7895754977126639
7082,V,7082001,7092000,0.000933848362940693,0.002446614556091356,-1.7616437780019198
7083,V,7083001,7093000,0.000958908401766908,0.0024598394996377957,-1.7387536074045746
7084,V,7084001,7094000,0.0009117344830290605,0.0022879152335340785,-1.7100852849533652
7085,V,7085001,7095000,0.0009023607107279359,0.002314365120626958,-1.7352014421212478
7086,V,7086001,7096000,0.000983833042328516,0.0023672648948127174,-1.6633093402247776
7087,V,7087001,7097000,0.0008836596461899565,0.002248240402894759,-1.724592495089166
7088,V,7088001,7098000,0.0009555738037941481,0.0026185388221950726,-1.8130907652227528
7089,V,7089001,7099000,0.000987424172918063,0.0028301379189381087,-1.8629012565510188
7090,V,7090001,7100000,0.0009744937942040121,0.0030020621850418254,-1.9353832331123275
7091,V,7091001,7101000,0.0010347155251443252,0.0030681869027740245,-1.900229954906789
7092,V,7092001,7102000,0.001013688263041335,0.0032136612817848615,-1.964982455991178
7093,V,7093001,7103000,0.0010769878524607727,0.0037029841930031333,-2.042017414109009
7094,V,7094001,7104000,0.0012490699360054277,0.0044700309186966386,-2.082346951942698
7095,V,7095001,7105000,0.0012883673903485954,0.004483255862243079,-2.0595040124084116
7096,V,7096001,7106000,0.0014553178296847565,0.005131278096018627,-2.0749144809357727
7097,V,7097001,7107000,0.0016592269592217675,0.005752850442701295,-2.0644101387755005
7098,V,7098001,7108000,0.001752875981214139,0.005990899426537212,-2.053420786892674
7099,V,7099001,7109000,0.001845768477461018,0.006414097620023284,-2.069209261344107
7100,V,7100001,7110000,0.001911389100196115,0.006850520757055795,-2.0962797036398815
7101,V,7101001,7111000,0.0019990643765407175,0.007419193329552705,-2.1259760447310443
7102,V,7102001,7112000,0.002092018849491782,0.008001090845596054,-2.1508583860724237
7103,V,7103001,7113000,0.002135516232986424,0.008463963869721447,-2.178712511524534
7104,V,7104001,7114000,0.002380767559222862,0.009045861385764796,-2.148296692430052
7105,V,7105001,7115000,0.0025275508208243125,0.009535184296983067,-2.1437568243180447
7106,V,7106001,7116000,0.0023227315916695074,0.00880781240192888,-2.1462606552854333
7107,V,7107001,7117000,0.002385878658033429,0.008966511724486158,-2.1396779559473407
7108,V,7108001,7118000,0.002283386197848349,0.008953286780939717,-2.1718781433474215
7109,V,7109001,7119000,0.002231343366288577,0.008675562966464483,-2.1649519957425594
7110,V,7110001,7120000,0.002354224147786627,0.009839357998551183,-2.219615450728403
7111,V,7111001,7121000,0.0026017738764681107,0.01100315303063788,-2.2297138100816443
7112,V,7112001,7122000,0.0025936621334186677,0.010804778877441284,-2.218934296903621
7113,V,7113001,7123000,0.0026670037130967607,0.011241202014473796,-2.227731829215797
7114,V,7114001,7124000,0.0024177030864879763,0.010831228764534163,-2.2681208729444777
7115,V,7115001,7125000,0.0023747762278670675,0.011360226506391754,-2.310293627600337
7116,V,7116001,7126000,0.0025191651365376482,0.0121404981756317,-2.3158399349438215
7117,V,7117001,7127000,0.0024680983052446214,0.01212727323208526,-2.327467164046593
7118,V,7118001,7128000,0.002547802965148948,0.012338872328828297,-2.3190506603545082
7119,V,7119001,7129000,0.0026640136818188937,0.012629821086849971,-2.3064042540733194
7120,V,7120001,7130000,0.002697153154480651,0.011598275490227669,-2.241961137109987
7121,V,7121001,7131000,0.002589202471504066,0.010923803369359242,-2.2279417834504676
7122,V,7122001,7132000,0.0026428795373188733,0.011532150772495472,-2.2517257715014183
7123,V,7123001,7133000,0.002644054355742575,0.01108250269191652,-2.223631953616761
7124,V,7124001,7134000,0.002809702827033716,0.011399901337031074,-2.2010353285873494
7125,V,7125001,7135000,0.003003163676160373,0.011148627409648717,-2.133786908254966
7126,V,7126001,7136000,0.0030732902212630615,0.011267651901566676,-2.124080916603344
