date	experiment	round	assay	condition	control	plate	row	col	strain	trait	phenotype	.fitted	.se.fit	.hat	.sigma	.cooksd	.std.resid
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	C	9	QX397	mean.TOF	2.5995114188416224	5.076235905652056	1.0369808303268144	0.0027751912256198086	19.70959591679984	4.866779631196326e-5	0.1322424605101783
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	C	9	QX554	mean.TOF	5.981675681041481	-2.063143505014481	0.42146194634712797	4.58424895259565e-4	19.707683604373532	4.2370506045489396e-5	0.3039472089413737
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	C	9	QX41	mean.TOF	5.286841709068803	2.423940514816812	0.49516608259258355	6.327807164352022e-4	19.70819947927875	4.570325259584094e-5	0.2686640061853595
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	C	9	QX559	mean.TOF	-9.360374454586779	-7.216731120465202	1.474244296096022	0.0056090636704925236	19.704235904885916	0.001282667109395805	-0.47685942735178627
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	C	9	QX348	mean.TOF	-21.0315593289924	0.5351607285843479	0.10932340951053873	3.084450415254335e-5	19.680874891256522	3.5212672635460786e-5	-1.0684492540029036
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	C	9	CB4856	mean.TOF	11.099399675932816	-11.831389542658492	2.416933408907445	0.015075815971680135	19.701798967640915	0.004941122972165417	0.5681641382982968
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	C	9	CB4856	mean.TOF	3.218775042466288	-4.171471775320505	0.8521543020568262	0.0018740791944633099	19.709358460950085	5.029791459188508e-5	0.16367173530401194
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	C	11	QX588	mean.TOF	-17.480320512039977	-4.911586956676924	1.0033461043223428	0.0025980828440188225	19.68984606345057	0.0020595049409508344	-0.889180686210422
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	C	11	QX341	mean.TOF	-9.677854619549265	-1.2017226831862504	0.24548965197727002	1.5553131287343212e-4	19.70386913938722	3.760647147862712e-5	-0.49168685575389803
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	C	11	QX430	mean.TOF	-4.512799661226159	0.6109556224855148	0.1248069003240077	4.020024057886135e-5	19.70870043215475	2.1130371671390965e-6	-0.22926117422848274
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	C	11	QX65	mean.TOF	-11.794499447607755	14.633531167637686	2.9893589625994776	0.023062564291031654	19.70065777700525	0.008675301493704827	-0.6062082845811178
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	C	11	QX373	mean.TOF	-25.610841335704457	2.708518741257657	0.5533001352710618	7.900835331184109e-4	19.66674220487601	0.0013395492581985986	-1.3015810190520074
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	C	11	QX295	mean.TOF	-11.043078735819188	-6.458875480282626	1.3194284471814042	0.004492862672025438	19.70196919520097	0.0014268101263728435	-0.5622684413614102
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	C	11	QX104	mean.TOF	-8.893858913539708	-3.443354590737647	0.7034134679668929	0.001276946835527859	19.704823083891014	2.6134524093356695e-4	-0.4521092860329452
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	C	11	QX429	mean.TOF	-1.500885290461019	-3.7802518093656716	0.7722353202213751	0.0015390430932510123	19.709893754579554	8.975012580189907e-6	-0.07630582399345558
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	D	1	QX463	mean.TOF	-12.656023637475233	0.6009087876452741	0.12275451833695522	3.8888969101137206e-5	19.699485194329288	1.60770448013216e-5	-0.6429562922317036
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	D	1	QX45	mean.TOF	9.222671595535083	-3.8526487276767134	0.7870246676549126	0.001598557074491809	19.704428160754812	3.5203244596256403e-4	0.4688996117814132
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	D	1	QX322	mean.TOF	-38.84330078221213	14.728186948750041	3.0086953827969376	0.023361885802118877	19.607984626852492	0.09537274262625746	-1.9967561101487454
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	D	1	QX514	mean.TOF	38.397666372562355	0.9920337000687937	0.202654082499221	1.0598933608760794e-4	19.61264402066725	4.0338092451852e-4	1.9507588062407522
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	D	1	QX386	mean.TOF	-1.9133345729179698	-0.14533876298594164	0.029690013214717672	2.2749520083679433e-6	19.709801195627218	2.1493518275765055e-8	-0.09720019626022451
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	D	1	QX85	mean.TOF	-24.01925809376571	-2.636570435941967	0.5386024311506132	7.48665941207236e-4	19.671963381996566	0.0011163727782172884	-1.2206690950012555
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	D	1	QX326	mean.TOF	-12.125726855945807	1.6837339399037432	0.34395561031881244	3.053207024959417e-4	19.7003489995203	1.159280448322211e-4	-0.616098029188625
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	D	3	QX485	mean.TOF	16.858622058504768	-2.654425866475028	0.5422499643866869	7.588405355913207e-4	19.691292373439186	5.574494604385037e-4	0.8567668335337788
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	D	3	QX436	mean.TOF	-22.10646313295959	2.6600390047800904	0.5433966244175656	7.620532683695992e-4	19.67779114478073	9.625814312427096e-4	-1.1234675527585993
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	D	3	QX355	mean.TOF	-5.44915370678547	6.653911399646539	1.3592706675518862	0.004768297544553234	19.708076440400117	3.6891347509518206e-4	-0.2774870285489008
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	D	3	QX154	mean.TOF	9.403938622846892	-2.186781902816906	0.4467189775009956	5.150154559064332e-4	19.704211597300514	1.1766268216267394e-4	0.47785636782074364
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	D	3	QX117	mean.TOF	-0.6702056116878639	-1.8112415618834936	0.3700030521972203	3.533149959365752e-4	19.710012805420583	4.098609929971012e-7	-0.034053403438750664
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	D	3	QX380	mean.TOF	42.524792566738135	-1.6617270199941034	0.3394600048140674	2.9739159054816526e-4	19.590491083595364	0.0013887462471627477	2.16064053751308
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	D	3	QX135	mean.TOF	1.8797537673163154	11.12417856173964	2.2724633244117816	0.013327393575368432	19.709806444198417	1.2483962830981397e-4	0.09613690960288174
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	D	5	QX266	mean.TOF	4.053052383675167	0.9569893989107089	0.19549518185146525	9.863330238318224e-5	19.70895987980516	4.1823959117900235e-6	0.20591091316932708
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	D	5	QX328	mean.TOF	-31.371029585248788	4.618631438576907	0.9435007263583421	0.0022973963950199613	19.644940164238204	0.005861958322198348	-1.5955262301832294
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	D	5	QX325	mean.TOF	-4.937785043193464	-4.0770661024468	0.8328689743329639	0.0017902134926875682	19.708432945573154	1.1305167374239641e-4	-0.251071257017861
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	D	5	QX162	mean.TOF	-15.512565188734968	-5.5115689154963245	1.125911288723033	0.0032715970250772877	19.694128114251498	0.002045148429048067	-0.789352395424613
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	D	5	QX190	mean.TOF	-0.7706311279019296	-2.4354813442133514	0.4975236599535881	6.388206330703301e-4	19.710003256732254	9.80344094450243e-7	-0.03916165513553889
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	D	5	QX574	mean.TOF	45.775343319525184	-5.039907506301476	1.029559612238612	0.0027356117021636755	19.571108592770706	0.014874710056103378	2.3286390901671044
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	D	5	QX16	mean.TOF	-20.298287381891242	-1.4234625073626348	0.29078698473813047	2.1822343411638783e-4	19.682869589095958	2.32145999726897e-4	-1.0312940627841263
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	D	5	QX360	mean.TOF	26.124634642906965	7.215115754148179	1.4739143067228246	0.0056065529275214415	19.66476693843669	0.009986914401337053	1.3309042975477399
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	D	7	QX473	mean.TOF	-7.364766919444921	2.8339920571334614	0.5789320061492214	8.649810196451569e-4	19.706465115531767	1.2129075156034242e-4	-0.3743024287321767
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	D	7	QX467	mean.TOF	32.1530093233651	0.5881101154647069	0.1201399870284107	3.7250029327082217e-5	19.64180326439681	9.939251615081066e-5	1.6334484913496874
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	D	7	QX149	mean.TOF	18.354693783545084	2.9527179455923545	0.6031855027722427	9.389733093954113e-4	19.687810901243417	8.179277765628533e-4	0.9328823223181661
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	D	7	QX121	mean.TOF	-1.9949120175481432	0.5765977665743124	0.11778822770649247	3.580595257087636e-5	19.7097801790472	3.677776081053493e-7	-0.10134614896410789
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	D	7	QX164	mean.TOF	41.807287345441985	8.298561162048383	1.695242105426421	0.007416771833144346	19.59367196010977	0.033957561031024944	2.1317891715588844
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	D	7	QX517	mean.TOF	-11.799502830984032	-3.4463771935042087	0.7040309296422117	0.0012791896467018815	19.70085472362151	4.6081394402302313e-4	-0.5998150906487242
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	D	7	QX173	mean.TOF	2.6289177557341055	5.945412538438687	1.214537493003619	0.003806916136758142	19.709585284857084	6.842136310774162e-5	0.133807657342043
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	D	9	QX27	mean.TOF	-7.749267490768888	12.274792522471207	2.50751241246865	0.01622697774645224	19.706019945788558	0.002598487218118288	-0.3969071537401613
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	D	9	QX13	mean.TOF	27.696218889061438	-4.365949165810837	0.8918824253392589	0.002052894683137809	19.65933000553921	0.004080788133807174	1.408453295386215
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	D	9	QX253	mean.TOF	-0.04697559840288468	0.6160911556218249	0.1258559944785824	4.087890639647388e-5	19.710042266825024	2.3282567804040784e-10	-0.0023864752067590538
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	D	9	QX161	mean.TOF	-15.899187828639308	2.538961181529323	0.5186626711454283	6.942588782831208e-4	19.693367753334936	4.5355088101174613e-4	-0.8079816125774146
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	D	9	QX477	mean.TOF	5.854541060968294	4.496435903898437	0.9185384453752968	0.0021774396872437513	19.70777891979587	1.9345353348957557e-4	0.29774325070747376
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	D	9	QX240	mean.TOF	-10.49631586599644	-0.9801218740520319	0.20022071741076708	1.0345928766441684e-4	19.70278101090963	2.9422840171274045e-5	-0.5332551854831893
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	D	11	QX408	mean.TOF	9.03646585676024	-4.807861814516206	0.9821569819011751	0.00248950655496357	19.70464779166094	5.272626519805248e-4	0.45963765923735467
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	D	11	QX349	mean.TOF	-11.695657568733337	-3.9926564228608865	0.8156256426101098	0.0017168533488792536	19.701011808871698	6.081720645080106e-4	-0.5946665408820081
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	D	11	QX66	mean.TOF	-17.767644350826465	0.32612161017307356	0.06662059533684166	1.1454297960469185e-5	19.689230319861384	9.332319265520633e-6	-0.9026264768065048
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	D	11	QX374	mean.TOF	23.92222828132977	-0.3174437494388491	0.0648478693649031	1.085282701071922e-5	19.672298604073593	1.602902202420852e-5	1.2152894165809769
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	D	11	QX394	mean.TOF	0.3282561231253329	-3.997260311839912	0.8165661317254576	0.0017208150017233633	19.71003530017099	4.801835537061659e-7	0.016690239043368936
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	D	11	QX188	mean.TOF	2.915661702839132	-5.513554023389695	1.1263168094414975	0.0032739541189424964	19.70948042510771	7.230139838230726e-5	0.1483627783476198
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	D	11	QX242	mean.TOF	-7.810035393790928	-0.7076910097493413	0.14456814548110078	5.3938228334084493e-5	19.706022695647363	8.491824117171853e-6	-0.3967714765505392
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	D	11	QX62	mean.TOF	-34.498224444396925	-9.948349839477684	2.032263328313157	0.010658876212982745	19.63061964195409	0.03344754444102874	-1.7619737797067145
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	E	1	QX439	mean.TOF	3.985315347483432	2.5841082315712245	0.5278853759821223	7.191686036213787e-4	19.70899511228589	2.95210939499257e-5	0.20253246202463462
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	E	1	QX494	mean.TOF	-22.037182413363073	5.651204777902673	1.1544363051392936	0.0034394690821557233	19.67790696490182	0.004340578700199666	-1.1214500998450145
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	E	1	QX244	mean.TOF	6.01755803811775	-5.3767949713202405	1.0983794720116538	0.0031135530715831455	19.70764885966126	2.927904602925482e-4	0.30617742808047627
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	E	1	QX207	mean.TOF	-2.910828484328101	2.0851547312360412	0.42595843155151536	4.6825874412777984e-4	19.70948385907343	1.0248903534524003e-5	-0.14790881233177075
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	E	1	QX293	mean.TOF	-9.115591937390274	-0.6409077332570023	0.13092556093693838	4.423849503184699e-5	19.70456631671117	9.487678916038198e-6	-0.46309512677193787
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	E	1	QX183	mean.TOF	-4.631832149395455	2.4885177504858773	0.5083580139190524	6.669462057142558e-4	19.70862781542161	3.697663486692402e-5	-0.23538209040483707
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	E	1	QX523	mean.TOF	-7.717980314150938	3.0043079715406162	0.6137243880681061	9.720715231414381e-4	19.706113297512193	1.4972756179155967e-4	-0.392274954404631
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	E	3	QX526	mean.TOF	-9.08882198948815	0.8387212739576452	0.17133519782107967	7.57608150496278e-5	19.704598265803217	1.6153889152580586e-5	-0.46174242368398566
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	E	3	QX490	mean.TOF	-10.714464974833259	0.656211258092344	0.1340517871773324	4.6376361674598885e-5	19.702476414622378	1.3741349756243237e-5	-0.5443225030242618
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	E	3	QX560	mean.TOF	6.409864420706891	-3.57701039577834	0.730716869594618	0.001378001610201707	19.707331295957268	1.4651989952198596e-4	0.32585471386947173
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	E	3	QX11	mean.TOF	23.935934823236998	-0.002135461929925423	4.362352590350935e-4	4.911260691236423e-10	19.672255709023474	7.261815864515981e-10	1.2159791337936545
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	E	3	N2	mean.TOF	3.204831728653871	0.09989309049475478	0.02040630535114116	1.074682605291804e-6	19.709365643785155	2.8486761116901828e-8	0.1628100440283658
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	E	3	QX26	mean.TOF	-17.511734005900472	5.148023353334126	1.051645674216656	0.0028542390072648625	19.689768162433683	0.002271866479672654	-0.8908930214153694
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	E	3	QX134	mean.TOF	-6.483782129812794	-4.905822333714734	1.0021684987860833	0.002591987796091847	19.70726502592831	2.826802918412176e-4	-0.3298129587509447
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	E	5	QX361	mean.TOF	17.373385131027963	2.700593416229123	0.551681138384107	7.854666126941876e-4	19.690128741850607	6.128167073844975e-4	0.8829392125318448
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	E	5	QX83	mean.TOF	-17.959130474285864	0.3341403788988381	0.0682586810377413	1.2024505957880219e-5	19.688779053166748	1.0009208939758729e-5	-0.9123545568639169
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	E	5	QX376	mean.TOF	1.0531841922515999	-4.194278845242841	0.8568133633662213	0.0018946278649858807	19.709969188004987	5.444164704076488e-6	0.05355399382462274
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	E	5	QX271	mean.TOF	-1.7143491722642852	2.4616163895318186	0.5028625649017993	6.526045088127909e-4	19.709848633579767	4.956408827852039e-6	-0.08711977966913098
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	E	5	QX350	mean.TOF	-6.23445608549194	3.1487796826913246	0.6432372786768716	0.0010678097189621798	19.70747845311254	1.0734218976976345e-4	-0.3168883657546563
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	E	5	QX549	mean.TOF	-15.44528211675664	3.434496731823638	0.7016039717058269	0.0012703855209146412	19.694297545968716	7.841205355661638e-4	-0.7851409158168952
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	E	5	QX594	mean.TOF	25.884731318658016	3.1693715487460388	0.6474438149285893	0.0010818215548468854	19.665797142196105	0.0018747120789578684	1.3156925995876299
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	E	5	QX118	mean.TOF	-10.456935513896713	7.963767688965397	1.6268500093618872	0.006830405479519796	19.70278658211675	0.001954159338410364	-0.5330506176682416
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	E	7	QX273	mean.TOF	-53.330294857341066	11.422202262888435	2.333344038156832	0.014051057565673535	19.519046269992046	0.10609614138825688	-2.7284908448275678
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	E	7	QX531	mean.TOF	-4.817289283803336	2.013458463527876	0.41131221403893564	4.366109968098646e-4	19.708512615659735	2.6171637711243872e-5	-0.24477850915256244
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	E	7	QX513	mean.TOF	7.2470936896034726	-5.096695507477712	1.0411603474500637	0.0027976069415515024	19.706571813583448	3.8132851493611405e-4	0.3686786161054235
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	E	7	QX288	mean.TOF	-6.854654615250672	2.104712889684782	0.4299538005148168	4.7708420882818897e-4	19.706944748699748	5.7907143520756016e-5	-0.34830918571126573
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	E	7	QX22	mean.TOF	27.58614758610807	4.039359132988734	0.8251661399445548	0.001757252844625979	19.659747724276645	0.003463342931111147	1.4026480181042909
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	E	7	QX385	mean.TOF	49.39019267312938	-9.075826202044372	1.8540229346746455	0.008871185526077718	19.547198760448577	0.05685312688467115	2.5202951170247645
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	E	7	N2	mean.TOF	-6.475518510542352	-0.8784159356187707	0.17944408085448327	8.310166630519773e-5	19.707279052964285	8.994612791450852e-6	-0.3289791119982779
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	E	7	QX539	mean.TOF	10.279323492627483	-3.795881611620299	0.7754281988860173	0.0015517960362372222	19.703068088752726	4.2448669543279296e-4	0.5226097313832673
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	E	9	QX579	mean.TOF	17.42133964442003	-4.373763779020052	0.8934788058552534	0.002060250213220605	19.68999300984678	0.0016204135922884084	0.8859416427381869
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	E	9	QX181	mean.TOF	20.868416464265866	6.719228600809589	1.3726137601022677	0.004862371689258064	19.68118644850726	0.005518388929222808	1.0627317358768487
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	E	9	QX125	mean.TOF	-13.933507562216365	1.4826766669587275	0.30288333910903187	2.3675667194976755e-4	19.697243103948182	1.1868074611894633e-4	-0.7079255771840102
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	E	9	QX93	mean.TOF	27.46132531405447	9.178726739436136	1.8750436056381008	0.009073486589017778	19.65983396890685	0.017983977388578435	1.4014464164850744
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	E	9	QX339	mean.TOF	3.8575076517652374	-2.9353620189867553	0.5996400089226511	9.279672760385324e-4	19.709061004852696	3.570295050006394e-5	0.19605779956715866
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	E	9	QX479	mean.TOF	1.666833199361769	-3.308166295852351	0.6757970070919106	0.0011786476258138759	19.70985913006872	8.471183538941872e-6	0.08472741604258284
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	E	11	QX217	mean.TOF	38.39978278053032	-3.299593801483977	0.6740458055139479	0.001172547050459783	19.61252898384411	0.004472582193531537	1.9519076275996925
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	E	11	CB4856	mean.TOF	-5.0896470242371095	2.283372177874103	0.4664505789261349	5.61516768956622e-4	19.708334522634754	3.758178302544249e-5	-0.25863384668287337
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	E	11	QX95	mean.TOF	22.573178351425284	2.653970238826686	0.5421568881101152	7.585800505956941e-4	19.676413922748825	9.990735125163265e-4	1.1471843873735514
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	E	11	QX54	mean.TOF	-1.5348585568419	-0.34643433553121944	0.07077010832236649	1.2925613877839504e-5	19.709887185769524	7.85869768740261e-8	-0.07797347602189791
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	E	11	QX362	mean.TOF	-11.56820934086918	5.280353149584427	1.0786781968462342	0.0030028612007259327	19.70119619596027	0.001043352762824468	-0.5885656497261417
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	E	11	QX570	mean.TOF	10.833179144954292	-2.60872643464919	0.5329144181983279	7.329365816949391e-4	19.702302477954202	2.223138705687443e-4	0.5505425210956458
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	E	11	QX340	mean.TOF	-0.5257678618750128	-2.593872112990579	0.5298799558341306	7.246135325359902e-4	19.710024184828516	5.176969295606658e-7	-0.02671942878945057
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	E	11	QX284	mean.TOF	-2.8249436960050707	-5.124955834051932	1.0469334079344301	0.002828717482293154	19.70951508845294	5.858967637384238e-5	-0.14371451834556936
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	F	1	CB4856	mean.TOF	-0.8093157959755563	-0.41311601731064407	0.08439193895128286	1.8380333531439975e-5	19.709999253744964	3.107111542701123e-8	-0.04111475786727258
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	F	1	QX319	mean.TOF	0.8284147365859535	4.804036485465871	0.9813755381368154	0.0024855466269960314	19.709997080881898	4.4241578096129135e-6	0.04213703240253416
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	F	1	QX498	mean.TOF	29.83421403585653	-4.282006691197943	0.8747345349256465	0.001974713083423213	19.651190818170367	0.004554089622839042	1.5171186854367469
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	F	1	QX298	mean.TOF	28.841658298989465	5.014147839145027	1.0242973900855605	0.002707718983965943	19.65500646160546	0.005844543382230416	1.4671844896723827
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	F	1	QX25	mean.TOF	-17.287269743707594	11.671899105318365	2.384352471138575	0.01467210309328405	19.690047749024266	0.01165561213648062	-0.8847320251668483
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	F	1	QX82	mean.TOF	21.067992762249535	7.985518255766082	1.6312932466818744	0.006867766707618955	19.68057203069179	0.007976257340733442	1.07397791425639
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	F	1	QX44	mean.TOF	14.176394384352731	5.145135686916746	1.0510557775343787	0.0028510378646294963	19.696758083099645	0.0014871882073425936	0.7212095929007223
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	F	3	QX69	mean.TOF	3.3295595562745848	-2.3836148836464437	0.48692830419305305	6.119014713859864e-4	19.709311493367508	1.752823486379419e-5	0.16919807970334944
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	F	3	QX483	mean.TOF	15.674267390721749	4.328143854174159	0.8841595014680267	0.002017496055501	19.69381489392678	0.0012843778261571524	0.797079273378117
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	F	3	QX508	mean.TOF	7.176098390807495	-1.3685662793825248	0.27957270369787374	2.017162986105764e-4	19.70664832114642	2.6819115063841866e-5	0.364592659009693
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	F	3	QX447	mean.TOF	-9.905590082694351	9.296828094308157	1.8991695216345479	0.009308483249033673	19.70351537799936	0.0024016747631444395	-0.5055764761549179
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	F	3	QX384	mean.TOF	13.937862912206352	7.360259265885838	1.503564433729468	0.005834391203030813	19.69716296349047	0.0029595242956720383	0.7101376680479641
20140623	RIAILs	1	l	thiabendazole-625	halfpercDMSO	12	F	3	QX469	mean.TOF	10.050453282425787	0.5541803261577474	0.11320876047742061	3.3075889184641984e-5	19.703385378974364	8.623091887969203e-6	0.51058559782284485
20140624	RIAILs	1	m	thiabendazole-625	halfpercDMSO	12	F	3	QX584	mean.TOF	2.2821753689186797	-1.210481857870458	0.2472789888808	1.5780686421518463e-4	19.7096991768378	2.121839135439814e-6	0.11594686554524049
20140429	RIAILs	1	b	thiabendazole-625	halfpercDMSO	12	F	5	QX170	mean.TOF	-14.850264063420918	-0.9033026980356011	0.18452798476178917	8.787714425561922e-5	19.695504955849923	5.002326996939813e-5	-0.7544474381017466
20140512	RIAILs	1	e	thiabendazole-625	halfpercDMSO	12	F	5	QX103	mean.TOF	-9.419349856407134	7.899637449057922	1.6137493909776495	0.006720841297468036	19.704155912810105	0.0015598193642274928	-0.480132379432876
20140513	RIAILs	1	f	thiabendazole-625	halfpercDMSO	12	F	5	QX283	mean.TOF	25.193805055694263	-5.414662398204287	1.1061150848756731	0.0031575634614067435	19.66804276065518	0.005205207399113775	1.2819061595339676
20140526	RIAILs	1	i	thiabendazole-625	halfpercDMSO	12	F	5	QX461	mean.TOF	19.18355395074923	4.875595320491149	0.995993680701685	0.002560145354598004	19.68571694376131	0.00244399763912812	0.9758014024073733
20140527	RIAILs	1	j	thiabendazole-625	halfpercDMSO	12	F	5	CB4856	mean.TOF	-1.6231690465557929	2.973025779630779	0.6073340165518833	9.519336313811875e-4	19.709868646252723	6.485043078714917e-6	-0.08249854501891184
20140603	RIAILs	1	k	thiabendazole-625	halfpercDMSO	12	F	5	QX335	mean.TOF	16.118251930601133	-3.302337808144967	0.6746063551729123	0.0011744980874472248	19.69289664551457	7.893332659480025e-4	0.819311135011355
